Airport_ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,TZ,Type,Source
SYD,PVG,7865.4
SYD,SIN,6293.44
SYD,WLG,2227.69
SYM,KMG,325.54
SYX,KMG,1009.61
SYX,LZH,656.565
SYX,NKG,1769.88
SYX,NNG,495.852
SYX,PVG,1895.68
SYX,SHA,1869.44
SYX,WUH,1469.63
SZX,CZX,1187.99
SZX,JGS,478.201
SZX,KHN,723.139
SZX,KMG,1139.49
SZX,LLF,467.743
SZX,NAY,1921.71
SZX,NGB,1104.35
SZX,NKG,1128.32
SZX,PVG,1233.05
SZX,SHA,1208.44
SZX,TYN,1683.69
SZX,WUH,906.483
SZX,WUX,1182.08
SZX,XIY,1402.29
TAE,PVG,825.815
TAO,CAN,1584.58
TAO,CTU,1647.71
TAO,DDG,539.969
TAO,DLC,317.227
TAO,DQA,1230.48
TAO,FUK,965.263
TAO,HFE,573.666
TAO,HGH,671.263
TAO,HRB,1150.79
TAO,ICN,556.791
TAO,JMU,1442.5
TAO,JXA,1353.05
TAO,KIX,1362.69
TAO,KMG,2073.68
TAO,MDG,1202.35
TAO,NDG,1254.75
TAO,NGB,723.157
TAO,NGO,1492.67
TAO,NKG,521.985
TAO,PEK,537.99
TAO,PUS,782.217
TAO,PVG,584.774
TAO,SHA,570.526
TAO,SHE,655.097
TAO,SJW,549.876
TAO,TPE,1246.79
TAO,TYN,707.018
TAO,WNZ,929.998
TAO,WUH,835.246
TAO,WUX,530.613
TAO,XIY,1072.49
TAO,YNJ,1069.58
TCZ,JHG,403.026
TCZ,KMG,448.063
TCZ,LJG,261.838
TGO,HET,905.291
TGO,HRB,394.462
TGO,NKG,1345.88
TGO,PEK,604.695
TNA,CAN,1543.45
TNA,CKG,1261.86
TNA,CTU,1409.95
TNA,HKG,1648.56
TNA,LHW,1211.92
TNA,PVG,763.047
TNA,SHA,734.75
TNA,XIY,809.992
TOY,PVG,1543.74
TPE,HFE,838.538
TPE,KHN,675.606
TPE,KMG,1841.83
TPE,NGB,528.547
TPE,NKG,776.398
TPE,PVG,676.8
TPE,SJW,1591.89
TPE,TAO,1246.79
TPE,TYN,1626.44
TPE,WUH,937.033
TPE,WUX,717.826
TPE,XIY,1590.29
TPE,XUZ,1059.89
TPE,YNZ,933.614
TSA,SHA,681.787
TSN,CIF,370.095
TSN,KMG,2062.02
TSN,NBS,924.968
TSN,NGO,1788.19
TSN,PVG,975.341
TSN,SHA,952.819
TSN,WUH,970.338
TXN,CKG,1121
TXN,CTU,1378.03
TXN,HFE,245.3
TXN,SHA,337.116
TYN,CAN,1597.43
TYN,CIH,172.491
TYN,CKG,1049.74
TYN,CTU,1127.36
TYN,HET,352.064
TYN,HGH,1102.12
TYN,HKG,1721.04
TYN,KMG,1678.11
TYN,NKG,877.183
TYN,PEK,429.481
TYN,PVG,1115.77
TYN,SHA,1079.55
TYN,SZX,1683.69
TYN,TAO,707.018
TYN,TPE,1626.44
TYN,WUH,787.718
TYN,XIY,505.772
TYN,YCU,325.498
URC,CGO,2485.61
URC,HMI,514.409
URC,HTN,997.882
URC,KHG,1065.97
URC,KRL,269.055
URC,LHW,1594.34
URC,PVG,3312.27
URC,SHA,3272.3
URC,XIY,2105.23
UYN,NAY,607.562
UYN,XIY,441.487
VTE,KMG,791.905
VTE,NNG,778.327
WLG,MEL,2589.46
WLG,SYD,2227.69
WNZ,CAN,908.345
WNZ,CJU,823.348
WNZ,CKG,1398
WNZ,HKG,935.571
WNZ,KMG,1808.85
WNZ,NAY,1382.3
WNZ,PEK,1408.54
WNZ,PVG,370.93
WNZ,SHA,368.339
WNZ,TAO,929.998
WNZ,WUH,718.585
WNZ,XIY,1359.68
WUA,HET,441.85
WUA,NAY,818.906
WUH,AQG,272.691
WUH,CAN,826.786
WUH,CIH,615.747
WUH,CTU,981.181
WUH,ENH,455.154
WUH,HGH,599.561
WUH,ICN,1348.19
WUH,KHH,1097.24
WUH,KHN,268.625
WUH,KMG,1274.34
WUH,LHW,1167.89
WUH,LYG,606.551
WUH,LZH,871.776
WUH,NGB,704.336
WUH,NNG,1088.5
WUH,PEK,1055.77
WUH,PVG,725.326
WUH,SHA,680.893
WUH,SIN,3445.22
WUH,SYX,1469.63
WUH,SZX,906.483
WUH,TAO,835.246
WUH,TPE,937.033
WUH,TSN,970.338
WUH,TYN,787.718
WUH,WNZ,718.585
WUH,XFN,236.96
WUH,XIY,653.301
WUH,XMN,793.829
WUH,YCU,565.552
WUH,ZYI,784.405
WUS,SHA,505.294
WUX,CAN,1142.39
WUX,CKG,1333.22
WUX,CSX,786.199
WUX,CTU,1572.16
WUX,HKG,1207.8
WUX,PEK,1015.41
WUX,SIN,3770.4
WUX,SZX,1182.08
WUX,TAO,530.613
WUX,TPE,717.826
WUX,XIY,1136.92
WUX,XMN,805.106
WXN,PVG,1274.68
XFN,NAY,925.008
XFN,WUH,236.96
XIC,KMG,329.48
XIL,HET,481.245
XIL,NAY,460.885
XIY,CAN,1306.01
XIY,CGQ,1798.37
XIY,CKG,562.003
XIY,CSX,814.826
XIY,CTU,622.766
XIY,CZX,1063.33
XIY,DLC,1244.23
XIY,DNH,1385.02
XIY,DSN,569.325
XIY,DYG,615.35
XIY,ENY,254.074
XIY,FOC,1410.9
XIY,GOQ,1282.78
XIY,HET,761.611
XIY,HFE,849.033
XIY,HGH,1192.51
XIY,HKG,1440.49
XIY,HRB,1932.49
XIY,ICN,1625.46
XIY,JGN,1100.26
XIY,JGS,1019.33
XIY,JZH,501.543
XIY,KHG,2944.75
XIY,KHN,917.643
XIY,KMG,1180.75
XIY,KWE,898.982
XIY,KWL,1033.67
XIY,LHW,518.37
XIY,LJG,1186.08
XIY,LXA,1776.31
XIY,NGB,1301.07
XIY,NKG,988.136
XIY,NNG,1317.63
XIY,PEK,933.541
XIY,PVG,1273.08
XIY,SHA,1229.14
XIY,SHE,1514.62
XIY,SJW,681.7
XIY,SZX,1402.29
XIY,TAO,1072.49
XIY,TNA,809.992
XIY,TPE,1590.29
XIY,TYN,505.772
XIY,URC,2105.23
XIY,UYN,441.487
XIY,WNZ,1359.68
XIY,WUH,653.301
XIY,WUX,1136.92
XIY,XMN,1425.33
XIY,XNN,649.802
XIY,YNZ,1061.91
XIY,YZY,867.789
XMN,CAN,507.057
XMN,CZX,835.897
XMN,HFE,808.7
XMN,HGH,671.888
XMN,KMG,1534.34
XMN,NAY,1702.27
XMN,NGB,673.539
XMN,NKG,803.602
XMN,PVG,817.874
XMN,SHA,804.144
XMN,WUH,793.829
XMN,WUX,805.106
XMN,XIY,1425.33
XNN,CGO,1090.04
XNN,CKG,869.498
XNN,CTU,684.576
XNN,GOQ,648.957
XNN,PEK,1327.17
XNN,PVG,1916.76
XNN,XIY,649.802
XNN,YUS,614.664
XUZ,SHA,475.918
XUZ,TPE,1059.89
YBP,KMG,441.333
YBP,PVG,1681.06
YCU,NKG,817.463
YCU,PVG,1095.36
YCU,TYN,325.498
YCU,WUH,565.552
YIH,SHA,942.994
YNJ,PVG,1469.77
YNJ,TAO,1069.58
YNT,HKG,1824.15
YNT,HRB,999.878
YNT,ICN,448.449
YNT,KIX,1290.93
YNT,PEK,510.824
YNT,PVG,697.025
YNT,SHA,689.839
YNZ,CSX,884.899
YNZ,HKG,1381.24
YNZ,SHA,269.639
YNZ,TPE,933.614
YNZ,XIY,1061.91
YUS,XNN,614.664
YVR,PVG,9016.08
YZY,XIY,867.789
ZAT,CKG,387.776
ZAT,KMG,260.62
ZHA,NAY,2142.6
ZHA,PVG,1586.58
ZQZ,SJW,274.036
ZUH,PVG,1316.06
ZUH,SHA,1291.65
ZYI,NKG,1234.64
ZYI,WUH,784.405
HNL,JHM,135.724
HNL,MKK,87.8438
HNL,OGG,161.948
HNM,OGG,44.7188
JHM,HNL,135.724
JHM,KOA,151.015
KOA,JHM,151.015
KOA,OGG,135.051
LNY,MKK,43.5281
LNY,OGG,55.5817
MKK,HNL,87.8438
MKK,OGG,74.685
MUE,OGG,127.505
OGG,HNL,161.948
OGG,HNM,44.7188
OGG,KOA,135.051
OGG,LNY,55.5817
OGG,MKK,74.685
OGG,MUE,127.505
BZE,SPR,54.8783
SPR,BZE,54.8783
AUA,JBQ,675.083
JBQ,AUA,675.083
JBQ,PAP,243.151
PAP,JBQ,243.151
AKL,VLI,2238.58
AUY,TAH,105.212
AWD,FTA,73.2414
AWD,TAH,46.5277
BNE,SON,1965.36
BNE,VLI,1893.83
CCV,LNB,43.4513
CCV,NUS,59.5324
CCV,ULB,40.8851
DLY,IPA,31.2507
DLY,VLI,139.036
EAE,VLI,67.7618
FTA,AWD,73.2414
FTA,TAH,105.884
HIR,VLI,1281.54
IPA,DLY,31.2507
IPA,TAH,66.8646
IPA,VLI,164.009
LNB,CCV,43.4513
LNB,VLI,125.168
LNE,LOD,65.9115
LNE,SON,109.519
LNE,VLI,204.506
LOD,LNE,65.9115
LOD,SON,83.0577
LPM,NUS,62.3571
LPM,VLI,147.229
MTV,SLH,27.9933
MTV,TOH,122.056
MTV,ZGU,62.8553
MWF,SON,108.278
NOU,VLI,527.988
NUS,CCV,59.5324
NUS,LPM,62.3571
NUS,SON,66.7738
NUS,SWJ,45.491
NUS,VLI,204.922
PBJ,ULB,13.0322
PBJ,VLI,140.299
SLH,MTV,27.9933
SLH,SON,186.974
SLH,TOH,113.279
SON,BNE,1965.36
SON,LNE,109.519
SON,LOD,83.0577
SON,MWF,108.278
SON,NUS,66.7738
SON,SLH,186.974
SON,SSR,99.9418
SON,VLI,270.686
SON,WLH,51.5258
SON,ZGU,148.433
SSR,SON,99.9418
SWJ,NUS,45.491
SWJ,VLI,163.69
SYD,VLI,2483.93
TAH,AUY,105.212
TAH,AWD,46.5277
TAH,FTA,105.884
TAH,IPA,66.8646
TAH,VLI,217.243
TGH,VLI,93.1537
TOH,MTV,122.056
TOH,SLH,113.279
TOH,ZGU,142.478
ULB,CCV,40.8851
ULB,PBJ,13.0322
ULB,VLI,152.306
VLI,AKL,2238.58
VLI,BNE,1893.83
VLI,CCV,164.953
VLI,DLY,139.036
VLI,EAE,67.7618
VLI,HIR,1281.54
VLI,IPA,164.009
VLI,LNB,125.168
VLI,LNE,204.506
VLI,LPM,147.229
VLI,NOU,527.988
VLI,NUS,204.922
VLI,PBJ,140.299
VLI,SON,270.686
VLI,SWJ,163.69
VLI,SYD,2483.93
VLI,TAH,217.243
VLI,TGH,93.1537
VLI,VLS,101.573
VLS,VLI,101.573
WLH,SON,51.5258
ZGU,MTV,62.8553
ZGU,SON,148.433
ZGU,TOH,142.478
AKJ,HND,931.052
AKJ,NGO,1093
AKJ,TPE,2823.21
AKL,NRT,8836.32
ATL,IAD,859.031
ATL,ORD,976.328
AUH,NRT,8088.43
AUH,PEK,5954.87
AXT,CTS,372.304
AXT,HND,453.47
AXT,ITM,683.696
AXT,NGO,609.103
BKK,BOM,3030.58
BKK,CEI,703.357
BKK,CNX,596.708
BKK,HKT,673.541
BKK,HND,4589.39
BKK,KIX,4160.63
BKK,NGO,4310.43
BKK,NRT,4649
BOM,BKK,3030.58
BOM,NRT,6786.19
CAN,NRT,2944.43
CDG,HND,9706.83
CDG,NRT,9709.93
CEI,BKK,703.357
CGK,HND,5783.97
CGK,KIX,5416.75
CGK,NRT,5838.93
CJU,FUK,366.867
CKG,PVG,1461.21
CTS,AXT,372.304
CTS,FKS,626.146
CTS,FUK,1415.05
CTS,GUM,3270.71
CTS,HIJ,1198.97
CTS,HKD,132.728
CTS,HND,819.826
CTS,ITM,1040.02
CTS,KIJ,578.38
CTS,KIX,1083.45
CTS,KMQ,841.303
CTS,KUH,205.817
CTS,MMB,234.696
CTS,NGO,976.385
CTS,NRT,787.567
CTS,OKA,2241.71
CTS,OKJ,1119.87
CTS,PEK,2106.62
CTS,SDJ,519.591
CTS,SHB,279.59
CTS,TOY,782.373
CTS,TPE,2712.3
CTS,UKB,1064.46
CTS,WKJ,292.461
CTU,NRT,3420.24
CTU,PEK,1556.06
CTU,PVG,1703.89
DEL,NRT,5908.84
DEN,NRT,9292.77
DLC,FUK,997.201
DLC,HIJ,1131.53
DLC,KIX,1320.26
DLC,NRT,1699.92
DLC,PEK,442.546
DLC,TSN,362.503
DOH,KIX,7905.07
DOH,NRT,8297.67
DPS,HND,5561.09
DPS,KIX,5245.97
DPS,NRT,5610.6
DUS,NRT,9331.02
EWR,NRT,10810.1
EWR,YVR,3899.16
FKS,CTS,626.146
FKS,ITM,524.708
FOC,KIX,1767.17
FOC,SZX,697.059
FRA,HND,9360.83
FRA,KIX,9261.33
FRA,NGO,9293.49
FUJ,FUK,182.09
FUJ,NGS,104.819
FUK,CJU,366.867
FUK,CTS,1415.05
FUK,DLC,997.201
FUK,FUJ,182.09
FUK,GUM,2664.35
FUK,HND,881.335
FUK,ICN,563.319
FUK,ISG,1186.12
FUK,ITM,477.655
FUK,KIJ,920.217
FUK,KIX,451.556
FUK,KMI,211.69
FUK,KMQ,625.85
FUK,NGO,600.976
FUK,NRT,939.774
FUK,OKA,864.972
FUK,SDJ,1069.52
FUK,SIN,4520.71
FUK,TPE,1300.1
FUK,TSJ,129.295
GMP,HND,1180.41
GMP,KIX,835.954
GUM,CTS,3270.71
GUM,FUK,2664.35
GUM,KIX,2519.63
GUM,NGO,2508.75
GUM,NRT,2516.53
GUM,OKJ,2608.65
GUM,SDJ,2768.29
HAC,HND,271.016
HAN,HND,3660.65
HGH,KIX,1466.03
HGH,NRT,1955.63
HIJ,CTS,1198.97
HIJ,DLC,1131.53
HIJ,HND,637.042
HIJ,ICN,672.586
HIJ,NRT,694.986
HIJ,OKA,1046.34
HIJ,SDJ,826.265
HKD,CTS,132.728
HKD,HND,697.255
HKD,KIX,950.72
HKD,NGO,844.409
HKD,TPE,2585.73
HKG,HND,2902.52
HKG,KIX,2475.63
HKG,NGO,2624.75
HKG,NRT,2962.15
HND,AKJ,931.052
HND,AXT,453.47
HND,BKK,4589.39
HND,CDG,9706.83
HND,CGK,5783.97
HND,CTS,819.826
HND,DPS,5561.09
HND,FRA,9360.83
HND,FUK,881.335
HND,GMP,1180.41
HND,HAC,271.016
HND,HAN,3660.65
HND,HIJ,637.042
HND,HKD,697.255
HND,HKG,2902.52
HND,HNL,6191.75
HND,HSG,909.742
HND,ICN,1209.08
HND,ISG,1939.15
HND,ITM,403.742
HND,IWJ,733.042
HND,IWK,705.811
HND,KCZ,602.349
HND,KIX,431.686
HND,KKJ,821.354
HND,KMI,871.758
HND,KMJ,874.194
HND,KMQ,317.633
HND,KOJ,935.798
HND,KUH,914.853
HND,LAX,8812.39
HND,LHR,9591.49
HND,MBE,1020.73
HND,MMB,998.706
HND,MNL,2995.86
HND,MUC,9358.62
HND,MYJ,674.96
HND,NGS,952.621
HND,NTQ,317.843
HND,OBO,851.522
HND,OIM,93.776
HND,OIT,771.838
HND,OKA,1554.34
HND,OKJ,545.784
HND,ONJ,518.497
HND,PEK,2092.2
HND,SHA,1776.71
HND,SHB,996.211
HND,SIN,5299.77
HND,SYO,362.485
HND,TAK,546.314
HND,TKS,497.701
HND,TOY,262.822
HND,TSA,2096.79
HND,TTJ,507.796
HND,UBJ,797.143
HND,UKB,426.893
HND,WKJ,1108.63
HND,YGJ,592.164
HND,YVR,7558.66
HNL,HND,6191.75
HNL,NRT,6135.9
HSG,HND,909.742
IAD,ATL,859.031
IAD,NRT,10844.6
IAH,NRT,10669.3
ICN,FUK,563.319
ICN,HIJ,672.586
ICN,HND,1209.08
ICN,KIX,860.297
ICN,KMI,771.413
ICN,KMJ,652.17
ICN,MYJ,694.58
ICN,NGO,973.15
ICN,NRT,1256.85
ICN,OKA,1258.57
ICN,SDJ,1271.82
ICN,TAK,771.641
ICN,TOY,956.589
ICN,YGJ,645.034
IKI,NGS,93.2981
ISG,FUK,1186.12
ISG,HND,1939.15
ISG,KIX,1540.34
ISG,MMY,114.531
ISG,NGO,1678.57
ISG,OKA,396.126
IST,KIX,8744.37
IST,NRT,8979.1
ITM,AXT,683.696
ITM,CTS,1040.02
ITM,FKS,524.708
ITM,FUK,477.655
ITM,HND,403.742
ITM,KCZ,213.259
ITM,KIJ,482.628
ITM,KMI,491.768
ITM,KMJ,475.544
ITM,KOJ,549.721
ITM,MYJ,273.119
ITM,NGS,550.706
ITM,NRT,462.121
ITM,OIT,370.277
ITM,OKA,1211.34
ITM,SDJ,615.579
IWJ,HND,733.042
IWK,HND,705.811
JFK,NRT,10830.5
KCZ,HND,602.349
KCZ,ITM,213.259
KHH,NRT,2427.54
KIJ,CTS,578.38
KIJ,FUK,920.217
KIJ,ITM,482.628
KIJ,NGO,401.943
KIJ,NRT,268.378
KIJ,OKA,1693.77
KIX,BKK,4160.63
KIX,CGK,5416.75
KIX,CTS,1083.45
KIX,DLC,1320.26
KIX,DOH,7905.07
KIX,DPS,5245.97
KIX,FOC,1767.17
KIX,FRA,9261.33
KIX,FUK,451.556
KIX,GMP,835.954
KIX,GUM,2519.63
KIX,HGH,1466.03
KIX,HKD,950.72
KIX,HKG,2475.63
KIX,HND,431.686
KIX,ICN,860.297
KIX,ISG,1540.34
KIX,IST,8744.37
KIX,MFM,2512.78
KIX,NRT,490.805
KIX,OKA,1169.48
KIX,PEK,1762.8
KIX,PVG,1307.11
KIX,SFO,8692.07
KIX,SIN,4902.15
KIX,TAO,1362.69
KIX,TNA,1648.78
KIX,TPE,1702.93
KIX,WUX,1418.7
KKJ,HND,821.354
KMI,FUK,211.69
KMI,HND,871.758
KMI,ICN,771.413
KMI,ITM,491.768
KMI,NGO,597.576
KMI,OKA,731.824
KMJ,HND,874.194
KMJ,ICN,652.17
KMJ,ITM,475.544
KMJ,NGO,593.529
KMJ,OKA,800.989
KMQ,CTS,841.303
KMQ,FUK,625.85
KMQ,HND,317.633
KMQ,NRT,364.35
KMQ,SDJ,443.698
KMQ,TPE,1915.57
KOJ,HND,935.798
KOJ,ITM,549.721
KOJ,NGO,659.415
KOJ,OKA,691.356
KUH,CTS,205.817
KUH,HND,914.853
LAX,HND,8812.39
LAX,NRT,8753.82
LHR,HND,9591.49
LHR,LIS,1563.93
LHR,NRT,9591.52
LHR,WAW,1469.6
LIS,LHR,1563.93
MBE,HND,1020.73
MFM,KIX,2512.78
MFM,NRT,2999.43
MMB,CTS,234.696
MMB,HND,998.706
MMB,NGO,1184.87
MMY,ISG,114.531
MMY,OKA,283.486
MNL,HND,2995.86
MNL,NRT,3050.79
MSY,ORD,1349.25
MUC,HND,9358.62
MYJ,HND,674.96
MYJ,ICN,694.58
MYJ,ITM,273.119
MYJ,NGO,393.905
MYJ,OKA,977.827
NGO,AKJ,1093
NGO,AXT,609.103
NGO,BKK,4310.43
NGO,CTS,976.385
NGO,FRA,9293.49
NGO,FUK,600.976
NGO,GUM,2508.75
NGO,HKD,844.409
NGO,HKG,2624.75
NGO,ICN,973.15
NGO,ISG,1678.57
NGO,KIJ,401.943
NGO,KMI,597.576
NGO,KMJ,593.529
NGO,KOJ,659.415
NGO,MMB,1184.87
NGO,MYJ,393.905
NGO,NGS,671.54
NGO,NRT,340.175
NGO,OIT,490.756
NGO,OKA,1301.54
NGO,PEK,1871.65
NGO,PVG,1456.87
NGO,SDJ,517.789
NGO,SIN,5041.28
NGS,FUJ,104.819
NGS,HND,952.621
NGS,IKI,93.2981
NGS,ITM,550.706
NGS,NGO,671.54
NGS,OKA,778.813
NGS,TSJ,161.413
NRT,AKL,8836.32
NRT,AUH,8088.43
NRT,BKK,4649
NRT,BOM,6786.19
NRT,CAN,2944.43
NRT,CDG,9709.93
NRT,CGK,5838.93
NRT,CTS,787.567
NRT,CTU,3420.24
NRT,DEL,5908.84
NRT,DEN,9292.77
NRT,DLC,1699.92
NRT,DOH,8297.67
NRT,DPS,5610.6
NRT,DUS,9331.02
NRT,EWR,10810.1
NRT,FUK,939.774
NRT,GUM,2516.53
NRT,HGH,1955.63
NRT,HIJ,694.986
NRT,HKG,2962.15
NRT,HNL,6135.9
NRT,IAD,10844.6
NRT,IAH,10669.3
NRT,ICN,1256.85
NRT,IST,8979.1
NRT,ITM,462.121
NRT,JFK,10830.5
NRT,KHH,2427.54
NRT,KIJ,268.378
NRT,KIX,490.805
NRT,KMQ,364.35
NRT,LAX,8753.82
NRT,LHR,9591.52
NRT,MFM,2999.43
NRT,MNL,3050.79
NRT,NGO,340.175
NRT,OKA,1611.97
NRT,ORD,10074
NRT,PEK,2135.21
NRT,PVG,1795.52
NRT,RGN,4830.72
NRT,SDJ,268.269
NRT,SEA,7655.95
NRT,SFO,8227.55
NRT,SGN,4383.31
NRT,SHE,1602.07
NRT,SIN,5357.58
NRT,SJC,8276.09
NRT,TAO,1797.56
NRT,TPE,2181.02
NRT,VIE,9154.04
NRT,XMN,2468.25
NRT,YVR,7503.43
NRT,YYC,7945.73
NRT,YYZ,10299.6
NRT,ZRH,9594.61
NTQ,HND,317.843
OBO,HND,851.522
OIM,HND,93.776
OIT,HND,771.838
OIT,ITM,370.277
OIT,NGO,490.756
OKA,CTS,2241.71
OKA,FUK,864.972
OKA,HIJ,1046.34
OKA,HND,1554.34
OKA,ICN,1258.57
OKA,ISG,396.126
OKA,ITM,1211.34
OKA,KIJ,1693.77
OKA,KIX,1169.48
OKA,KMI,731.824
OKA,KMJ,800.989
OKA,KOJ,691.356
OKA,MMY,283.486
OKA,MYJ,977.827
OKA,NGO,1301.54
OKA,NGS,778.813
OKA,NRT,1611.97
OKA,PEK,1852.38
OKA,SDJ,1819.29
OKA,TAK,1080.9
OKA,UKB,1185.77
OKJ,CTS,1119.87
OKJ,GUM,2608.65
OKJ,HND,545.784
OKJ,TPE,1621.63
ONJ,HND,518.497
ORD,ATL,976.328
ORD,MSY,1349.25
ORD,NRT,10074
PEK,CTS,2106.62
PEK,CTU,1556.06
PEK,DLC,442.546
PEK,HND,2092.2
PEK,KIX,1762.8
PEK,NGO,1871.65
PEK,NRT,2135.21
PEK,OKA,1852.38
PEK,PVG,1099.52
PUS,OKA,1006.52
PVG,CKG,1461.21
PVG,CTU,1703.89
PVG,KIX,1307.11
PVG,NGO,1456.87
PVG,NRT,1795.52
PVG,PEK,1099.52
PVG,SDJ,1908.85
PVG,SZX,1233.05
RGN,NRT,4830.72
SDJ,CTS,519.591
SDJ,FUK,1069.52
SDJ,GUM,2768.29
SDJ,HIJ,826.265
SDJ,ICN,1271.82
SDJ,ITM,615.579
SDJ,KMQ,443.698
SDJ,NGO,517.789
SDJ,NRT,268.269
SDJ,OKA,1819.29
SDJ,PVG,1908.85
SDJ,TPE,2354.25
SEA,NRT,7655.95
SFO,KIX,8692.07
SFO,NRT,8227.55
SGN,NRT,4383.31
SHA,HND,1776.71
SHB,CTS,279.59
SHB,HND,996.211
SHE,NRT,1602.07
SIN,FUK,4520.71
SIN,HND,5299.77
SIN,KIX,4902.15
SIN,NGO,5041.28
SIN,NRT,5357.58
SJC,NRT,8276.09
SYO,HND,362.485
SZX,FOC,697.059
SZX,HGH,1070.51
SZX,PVG,1233.05
TAK,HND,546.314
TAK,ICN,771.641
TAK,OKA,1080.9
TAO,KIX,1362.69
TAO,NRT,1797.56
TKS,HND,497.701
TNA,KIX,1648.78
TOY,CTS,782.373
TOY,HND,262.822
TOY,ICN,956.589
TPE,AKJ,2823.21
TPE,CTS,2712.3
TPE,FUK,1300.1
TPE,HKD,2585.73
TPE,KIX,1702.93
TPE,KMQ,1915.57
TPE,NRT,2181.02
TPE,OKJ,1621.63
TPE,SDJ,2354.25
TSA,HND,2096.79
TSJ,FUK,129.295
TSJ,NGS,161.413
TSN,DLC,362.503
TTJ,HND,507.796
UBJ,HND,797.143
UKB,CTS,1064.46
UKB,HND,426.893
UKB,OKA,1185.77
VIE,NRT,9154.04
WAW,LHR,1469.6
WKJ,CTS,292.461
WKJ,HND,1108.63
WUX,KIX,1418.7
XMN,NRT,2468.25
YGJ,HND,592.164
YGJ,ICN,645.034
YVR,EWR,3899.16
YVR,HND,7558.66
YVR,NRT,7503.43
YYC,NRT,7945.73
YYZ,NRT,10299.6
ZRH,NRT,9594.61
CCM,FLN,144.88
CFC,CWB,224.99
CFC,JCB,74.2261
CWB,CFC,224.99
CWB,FLN,246.084
CWB,GPB,235.891
CWB,XAP,390.115
ERM,JCB,89.1932
ERM,PFB,64.9793
FLN,CCM,144.88
FLN,CWB,246.084
FLN,JCB,301.326
GEL,POA,347.877
GEL,RIA,165.712
GPB,CWB,235.891
JCB,CFC,74.2261
JCB,ERM,89.1932
JCB,FLN,301.326
PET,POA,221.201
PFB,ERM,64.9793
PFB,POA,224.664
POA,ERM,280.506
POA,PFB,224.664
POA,RIA,244.747
POA,SRA,400.054
RIA,GEL,165.712
RIA,POA,244.747
RIA,URG,323.501
SRA,GEL,54.0946
URG,RIA,323.501
XAP,CWB,390.115
ACY,BOS,441.009
ACY,DTW,798.861
ACY,FLL,1576.11
ACY,MCO,1373.47
ACY,MYR,750.599
ACY,ORD,1156.34
ACY,RSW,1583.67
ACY,TPA,1472.1
ATL,DFW,1174.53
ATL,FLL,936.441
AUA,FLL,1844.37
AXM,FLL,2448.97
BOG,FLL,2460.82
BOS,ACY,441.009
BOS,DFW,2509.27
BOS,FLL,1994.3
BOS,MYR,1187.99
BOS,ORD,1391.08
BQN,FLL,1581.28
BWI,DFW,1954.77
BWI,FLL,1492.71
BWI,LAS,3381.12
BWI,MSP,1503.63
BWI,MYR,643.612
CRW,MYR,574.201
CTG,FLL,1805.18
CUN,DFW,1657.19
CUN,DTW,2377.6
CUN,FLL,884.774
DEN,DFW,1032.1
DEN,DTW,1802.3
DEN,FLL,2739.03
DEN,IAH,1387.49
DEN,LAS,1009.36
DEN,MSP,1092.35
DEN,ORD,1426.02
DEN,PHX,968.538
DFW,ATL,1174.53
DFW,BOS,2509.27
DFW,BWI,1954.77
DFW,CUN,1657.19
DFW,DEN,1032.1
DFW,DTW,1586.42
DFW,FLL,1798.92
DFW,LAS,1694.8
DFW,LAX,1983.17
DFW,LGA,2231.36
DFW,MCO,1582.42
DFW,MSP,1372.58
DFW,MSY,719.44
DFW,MYR,1683.4
DFW,OAK,2339.53
DFW,ORD,1290.65
DFW,PDX,2597.05
DFW,PHL,2092.88
DFW,PHX,1393.87
DFW,SAN,1880.43
DFW,SJD,1647.94
DFW,TPA,1492.69
DTW,ACY,798.861
DTW,CUN,2377.6
DTW,DEN,1802.3
DTW,DFW,1586.42
DTW,FLL,1818.3
DTW,IAH,1730.87
DTW,LAS,2808.02
DTW,LAX,3178.04
DTW,LGA,805.135
DTW,MCO,1543.65
DTW,MYR,1024.67
DTW,RSW,1749.18
DTW,TPA,1584.81
FLL,ACY,1576.11
FLL,ATL,936.441
FLL,AUA,1844.37
FLL,AXM,2448.97
FLL,BOG,2460.82
FLL,BOS,1994.3
FLL,BQN,1581.28
FLL,BWI,1492.71
FLL,CTG,1805.18
FLL,CUN,884.774
FLL,DEN,2739.03
FLL,DFW,1798.92
FLL,DTW,1818.3
FLL,GUA,1672.26
FLL,IAG,1897.33
FLL,KIN,968.859
FLL,LAS,3492.1
FLL,LAX,3763.22
FLL,LBE,1580.85
FLL,LGA,1734.57
FLL,LIM,4248.65
FLL,MBJ,872.522
FLL,MCO,285.901
FLL,MDE,2269.89
FLL,MGA,1672.23
FLL,MYR,854.045
FLL,ORD,1905.39
FLL,PAP,1160.27
FLL,PBG,2150.99
FLL,PTY,1892.19
FLL,PUJ,1470.77
FLL,SAL,1683.99
FLL,SAP,1429.86
FLL,SDQ,1372.33
FLL,SJO,1838.16
FLL,SJU,1683.72
FLL,STI,1227.31
FLL,STT,1781.62
FLL,SXM,1967.74
FLL,TLC,2124.57
FLL,TPA,316.799
FLL,ZSA,609.282
GUA,FLL,1672.26
IAG,FLL,1897.33
